1.391059	1.669018	2
10.162166	10.783312	1
16.259873	16.593912	0
-0.305377	2.076870	2
7.895151	7.029838	1
9.084268	8.381876	1
-1.854177	-3.229684	2
16.823905	16.254228	0
-0.211009	-0.411748	2
15.076911	15.043668	0
15.339977	15.595739	0
-1.044014	-0.809153	2
15.136475	14.589996	0
9.107579	11.049759	1
15.247386	15.564749	0
9.161689	9.338626	1
9.194580	9.591752	1
-0.485345	0.436682	2
15.687549	12.640734	0
8.606628	8.471401	1
8.224245	8.915448	1
0.396022	0.173705	2
8.359179	7.567777	1
-0.011447	0.183112	2
15.963897	16.485524	0
14.974180	16.879886	0
8.167164	6.869284	1
7.488528	7.420445	1
7.668407	10.137965	1
15.362727	15.574824	0
-0.737957	-0.415257	2
15.443449	15.335635	0
0.593396	-0.709279	2
-0.174797	0.034655	2
-0.352538	0.200824	2
13.879957	14.184997	0
15.074169	12.673401	0
-2.419329	-2.830329	2
8.768817	10.551500	1
16.921690	18.150051	0
17.558549	17.694899	0
-0.772415	-1.542228	2
8.061069	7.127940	1
7.971604	7.625222	1
8.782870	8.626378	1
4.665154	3.958158	1
15.113904	15.266179	0
16.470305	16.163607	0
-0.446148	0.467030	2
9.227904	8.996846	1
16.893699	17.675594	0
15.869211	16.373876	0
8.090622	7.393378	1
-1.852996	-1.716026	2
-0.949080	1.038362	2
6.703503	5.862063	1
-0.378450	0.267779	2
7.734992	7.376961	1
15.824459	17.083839	0
-0.327689	-1.502408	2
16.741233	17.574638	0
16.617460	16.881366	0
-0.919613	-2.677480	2
0.599450	1.903982	2
15.498015	14.550887	0
0.933218	0.836976	2
0.420613	1.916323	2
10.614327	10.350724	1
-0.602904	-0.079438	2
-0.162501	0.630735	2
0.361551	-1.561234	2
9.996552	9.349856	1
-0.522519	0.336680	2
-0.021206	0.940939	2
15.637492	15.272307	0
7.305364	6.854500	1
7.326472	6.733090	1
8.365153	8.350236	1
-0.337636	0.141454	2
5.570433	5.252830	1
-0.698031	-0.314184	2
8.436859	8.237092	1
1.003113	-0.411761	2
-0.911127	-1.408835	2
-0.262422	-0.177556	2
-0.588930	0.208713	2
15.487310	17.921220	0
2.019777	0.884219	2
15.176447	16.653754	0
9.418351	10.085006	1
-0.761193	-1.282206	2
-1.130268	-0.909642	2
8.853950	8.547612	1
8.034388	6.850769	1
14.503595	15.257897	0
15.016795	15.202443	0
16.151203	16.162563	0
16.721540	15.819786	0
0.439314	1.982312	2
2.191456	1.987261	2
-1.213366	-1.195835	2
16.633911	16.965696	0
16.025555	17.706238	0
9.071704	8.413910	1
16.019560	16.943947	0
15.438637	15.679632	0
1.699586	2.600803	2
9.480819	9.939879	1
9.276217	9.145745	1
8.490404	7.936546	1
0.797030	2.060896	2
16.392972	16.001564	0
16.951821	15.702093	0
7.098262	8.026347	1
-0.698676	-0.610732	2
9.138802	9.216242	1
7.759543	9.424309	1
-2.488498	-4.623436	2
16.850755	16.157747	0
0.114274	-0.632911	2
7.260225	9.596158	1
8.139751	6.776556	1
15.498158	15.338943	0
-0.697918	-2.526912	2
14.783064	13.524059	0
6.593306	6.899022	1
15.807191	13.673581	0
8.363822	9.384028	1
-0.081086	-1.645299	2
8.079144	8.698698	1
-0.971558	-1.792363	2
0.277298	0.509543	2
0.819130	-0.133375	2
9.200945	7.954751	1
9.235172	9.167305	1
-0.989771	-0.857490	2
7.369937	7.772187	1
1.075771	1.693458	2
16.903846	15.817370	0
16.670952	18.056379	0
0.469451	1.729608	2
16.648212	15.283514	0
0.783421	2.556241	2
0.509127	1.780202	2
17.739264	17.413937	0
9.001476	8.029186	1
9.254056	9.234911	1
15.171928	13.783489	0
16.171340	15.719500	0
17.008206	15.297129	0
15.667727	15.449687	0
15.263622	14.782121	0
8.059523	7.897774	1
7.873149	8.878380	1
0.208912	-0.436046	2
6.809851	7.326683	1
-0.020624	-1.373376	2
16.485913	14.839081	0
15.761789	15.083002	0
-0.549765	-1.474330	2
16.782791	19.058249	0
15.846886	14.922400	0
15.259428	14.106810	0
6.311003	6.187955	1
16.824310	16.224092	0
15.322397	14.801877	0
7.886966	7.665994	1
5.548214	5.660574	1
16.614928	16.600449	0
14.624320	15.174582	0
13.556009	13.458888	0
8.011991	8.685718	1
16.245244	16.862286	0
8.145807	9.213557	1
8.765861	8.763059	1
2.662834	2.244251	2
16.879219	18.133150	0
1.211313	0.736793	2
17.816456	18.450137	0
7.919272	7.918016	1
7.660336	7.634136	1
16.015204	15.310883	0
14.734420	14.057986	0
-0.716371	-0.841437	2
15.977913	16.010689	0
0.725635	2.231271	2
17.149309	16.156520	0
1.577701	1.268825	2
6.776408	7.263820	1
-0.293936	-1.211479	2
6.915701	7.408389	1
16.925960	17.110171	0
-0.800243	-1.286716	2
6.741542	7.752253	1
9.332256	10.301124	1
7.863374	7.965518	1
7.261612	8.109834	1
-0.803768	-1.040255	2
7.665533	5.767063	1
-0.833263	-0.587913	2
17.592175	17.220278	0
9.072304	9.099513	1
0.326869	0.644170	2
8.279048	7.179589	1
16.413051	15.690651	0
0.955732	1.235826	2
16.498192	17.744941	0
1.044246	1.211517	2
7.498556	8.288493	1
-0.835827	-0.830899	2
2.624305	3.038912	2
15.632129	17.279841	0
9.276821	9.350524	1
9.635171	9.105827	1
16.086336	16.008206	0
-1.387371	-2.050303	2
17.000275	15.817242	0
2.210364	1.757931	2
14.972143	14.832173	0
-1.108195	-0.727519	2
15.507177	16.610333	0
16.170462	17.382875	0
7.165319	5.667918	1
7.017491	7.614781	1
7.129350	6.581033	1
15.250599	16.997735	0
15.447705	14.037054	0
1.137898	0.807251	2
6.370546	5.995173	1
17.344819	16.426197	0
-0.140864	0.651745	2
8.104146	9.424203	1
0.367647	-0.012975	2
-0.835230	-0.457176	2
8.066324	8.435040	1
0.081579	-0.992320	2
1.366832	1.626463	2
8.227180	8.888912	1
16.941643	16.484186	0
0.765814	-1.025489	2
9.304111	9.631321	1
16.252468	14.988815	0
15.291825	16.234119	0
0.437662	0.205969	2
0.014689	1.080708	2
7.621253	8.628324	1
-1.426366	-1.896338	2
10.366355	9.511765	1
15.443034	14.175246	0
-0.118182	-1.249806	2
-0.053842	0.458171	2
0.904693	0.234132	2
-0.442318	-0.061179	2
8.229606	6.503739	1
8.305925	8.241888	1
-0.395050	-1.095389	2
17.358610	18.625318	0
1.571354	2.234747	2
6.604516	6.815995	1
-0.822038	-0.954433	2
15.526238	15.125808	0
15.500559	14.815531	0
8.185385	8.932447	1
6.888780	6.475103	1
16.306042	15.680274	0
10.804157	9.720778	1
8.438018	8.674905	1
8.545453	8.812307	1
14.529298	15.270795	0
16.143409	15.187184	0
7.443085	6.472616	1
0.427198	0.712002	2
10.308457	10.972896	1
7.296295	5.919803	1
-2.227346	-3.151374	2
-0.825204	-0.380928	2
7.133759	6.225037	1
8.033011	7.232252	1
6.826450	7.460183	1
15.489613	14.876476	0
-0.007504	2.018759	2
7.961212	9.530129	1
16.199194	16.377025	0
0.559019	2.151182	2
8.352187	5.814721	1
16.440657	15.130937	0
8.784515	8.176027	1
8.263691	7.236158	1
15.498735	14.804807	0
9.497080	8.783396	1
1.070529	1.760503	2
9.061731	9.005234	1
0.838783	1.222405	2
16.304152	16.211393	0
9.672054	9.771178	1
17.648550	17.228222	0
15.532329	16.793793	0
17.319544	17.017778	0
15.896842	16.046079	0
7.858614	8.515642	1
9.270496	8.157514	1
15.540335	14.525048	0
0.442946	0.761942	2
0.261838	1.147113	2
0.204689	-0.197868	2
15.431006	16.042083	0
16.263624	15.697366	0
15.854706	16.598398	0
17.175198	17.534059	0
15.634972	15.261011	0
14.757296	14.896938	0
8.807058	8.100672	1
9.036413	9.814269	1
6.718386	6.052275	1
0.900745	0.447611	2
16.742314	15.597848	0
7.558090	7.520940	1
0.723744	-0.248338	2
0.993596	0.071374	2
8.213026	8.038141	1
16.002289	16.227972	0
14.745996	13.724164	0
-0.582143	0.146961	2
9.051799	8.552299	1
0.870933	1.939962	2
0.548183	0.059865	2
7.722388	8.279975	1
10.181939	11.265994	1
8.335555	7.981747	1
8.885044	8.816540	1
17.147962	18.118518	0
-0.254598	-1.920047	2
15.322343	16.606362	0
16.901355	18.316850	0
8.491918	8.296209	1
15.035240	13.239169	0
6.951737	8.006282	1
8.012380	7.102800	1
0.072737	-1.544590	2
16.066626	14.932703	0
9.466825	9.627050	1
16.516244	16.231509	0
8.698755	8.932495	1
16.418980	17.256444	0
0.397151	0.969945	2
18.134809	19.564248	0
1.044328	-0.060530	2
5.976974	5.727675	1
0.723867	1.644064	2
16.684456	16.878855	0
1.623468	1.054700	2
-0.528583	-0.246512	2
16.635178	17.377981	0
0.588105	-1.035286	2
1.286295	0.401103	2
18.305486	20.003483	0
6.347635	6.257858	1
1.624042	1.282461	2
15.898587	16.151163	0
-0.023127	0.953635	2
0.208990	-0.244675	2
14.204907	15.353319	0
-0.530625	-0.784792	2
8.693618	7.835274	1
7.565623	7.805453	1
8.940434	8.567085	1
15.150736	16.039621	0
2.253710	2.831864	2
7.254199	6.770829	1
15.453021	16.009315	0
14.999014	16.955972	0
7.569104	7.587598	1
-0.718980	-0.005975	2
0.066058	0.598365	2
16.045567	14.865496	0
-0.589512	-1.538561	2
0.457350	-1.147925	2
-0.790167	-1.272505	2
7.996472	9.041883	1
9.583910	11.219650	1
6.852425	5.923190	1
13.746845	14.622814	0
9.692255	8.736282	1
16.634216	18.118345	0
8.620683	9.460089	1
-0.770706	0.131514	2
6.006676	5.354886	1
8.864817	8.733175	1
15.999248	15.384718	0
0.008607	0.447303	2
1.139206	1.856314	2
8.406738	8.244680	1
0.101673	-1.417119	2
8.862382	8.183414	1
9.535157	10.269740	1
9.174413	10.669477	1
15.039437	13.906853	0
7.595074	7.144897	1
1.311622	1.711736	2
7.285196	7.663138	1
16.428005	17.325411	0
7.115444	7.702381	1
6.393188	7.369588	1
16.377513	16.800311	0
7.420373	7.170897	1
8.112411	9.444396	1
0.337614	1.028002	2
0.661820	1.785425	2
-1.043323	-0.072731	2
-0.821333	-0.540718	2
16.335153	17.616216	0
16.882124	16.572699	0
15.417752	14.583835	0
7.037598	7.975289	1
16.938343	16.856767	0
6.316939	5.760772	1
15.211984	15.078237	0
15.396592	14.857890	0
6.846674	8.186382	1
15.628906	15.677629	0
8.305858	7.564094	1
7.463676	7.951799	1
7.438594	8.594844	1
16.954946	16.517907	0
15.750674	15.065559	0
-0.649924	-2.102317	2
0.080508	2.090122	2
0.734205	-1.580400	2
0.096361	-0.669733	2
8.244172	7.412993	1
16.770565	16.284215	0
9.136715	8.960050	1
17.058243	18.857032	0
5.936103	6.597523	1
6.799650	7.718930	1
16.473763	17.391332	0
15.130322	13.672890	0
16.072774	15.978501	0
15.581199	15.690259	0
-0.628763	-1.479645	2
8.576487	8.043706	1
7.727279	8.648751	1
7.932028	7.491561	1
8.182400	7.576970	1
-1.372228	-0.322181	2
15.452434	15.597882	0
0.342555	-0.474377	2
-2.333805	-0.633583	2
0.269775	0.526903	2
16.368533	16.535146	0
1.502042	1.285170	2
8.118164	6.043619	1
-1.693806	-2.022590	2
7.945033	8.969132	1
8.998515	9.117364	1
0.167581	1.586304	2
8.101375	7.158794	1
9.186968	8.395309	1
-0.554824	-0.674374	2
0.853600	1.890186	2
0.157486	1.402629	2
8.676492	7.849025	1
-0.599171	-0.853661	2
15.966195	14.194945	0
15.534144	16.979051	0
15.172356	15.066833	0
14.968516	14.473666	0
15.845367	18.047112	0
8.083934	8.358530	1
14.959969	14.429892	0
6.862843	7.567878	1
8.197463	6.261646	1
16.194452	15.031498	0
14.806373	15.608034	0
8.150045	7.648063	1
8.073687	8.667620	1
16.872682	15.559599	0
7.848348	6.203771	1
-0.353724	-1.556791	2
6.859401	6.050252	1
8.882766	8.944685	1
16.631678	16.836274	0
16.678993	18.096551	0
0.666577	0.312973	2
0.249542	2.363174	2
8.373415	6.547121	1
-0.423052	-0.944058	2
-0.109180	-0.109562	2
2.064545	2.177417	2
0.283011	1.053469	2
0.367124	0.085845	2
15.916817	16.188176	0
7.272314	6.923425	1
16.725001	16.595365	0
14.728082	15.525687	0
16.110474	15.941420	0
9.231371	9.006405	1
14.311994	13.509504	0
7.183189	8.266317	1
-1.314533	-1.419680	2
8.641873	9.857898	1
0.285739	0.922311	2
7.619447	7.285252	1
13.815674	15.161410	0
16.026065	15.433171	0
7.064691	6.263334	1
17.719447	16.281431	0
-0.638382	0.046927	2
14.621958	14.566447	0
16.875798	15.802171	0
15.295886	16.243398	0
1.078002	1.040712	2
16.559833	18.484758	0
17.848556	18.399274	0
6.115249	5.942720	1
13.834272	14.355488	0
7.467426	8.377825	1
-1.155383	-1.219257	2
-0.659131	-1.218192	2
-0.120085	-0.117897	2
17.465856	18.589247	0
17.935866	15.518332	0
17.490670	17.651118	0
15.684550	17.068103	0
-0.317957	-0.504684	2
-0.844772	-0.578720	2
16.082946	16.265518	0
8.665673	8.344309	1
13.902841	14.809732	0
15.589729	16.055913	0
7.893699	8.501492	1
-0.072373	-1.952479	2
15.408260	15.724866	0
15.834820	16.560064	0
-0.887109	-0.592070	2
6.658857	5.423214	1
-0.393948	-3.334107	2
16.484432	16.709491	0
-1.217334	1.500049	2
8.101058	7.566592	1
0.821973	0.612486	2
16.470461	16.277134	0
7.651607	9.000001	1
15.819201	16.671999	0
16.837482	18.639995	0
8.700334	7.905859	1
8.151671	8.260197	1
7.793570	8.553092	1
16.164537	16.672131	0
16.447878	16.243277	0
0.101982	-0.395358	2
14.541740	13.755332	0
6.978552	6.107347	1
6.465951	6.812081	1
16.117517	15.553797	0
7.769855	8.880505	1
17.842231	18.094736	0
0.349690	-0.108401	2
14.603521	15.965436	0
1.845824	2.798163	2
1.160702	-0.805331	2
8.274308	8.236782	1
15.801966	17.733102	0
9.047011	10.093448	1
1.170099	1.841488	2
10.083918	10.373886	1
1.318197	2.378128	2
-1.528160	-0.405199	2
8.095055	7.089133	1
1.028210	1.576079	2
0.906294	1.554670	2
-0.443087	-1.831630	2
6.497125	6.483033	1
15.529754	13.396627	0
9.656096	7.342402	1
15.881684	17.602613	0
1.074090	0.855584	2
-0.259903	1.046650	2
6.784736	5.786106	1
-0.394345	0.126972	2
17.348025	17.074510	0
-0.987993	-0.341906	2
15.201118	16.566544	0
16.805960	17.770213	0
15.766346	15.286074	0
1.467784	-0.642720	2
16.582971	15.655061	0
7.622423	8.127663	1
1.928519	1.289969	2
9.049315	7.172384	1
0.981375	-0.521774	2
-1.557936	-1.291726	2
7.343591	6.844287	1
8.623352	7.926489	1
0.700054	-0.066591	2
16.831984	16.505210	0
16.889737	17.760501	0
7.036267	6.946194	1
5.308379	5.815361	1
8.071996	9.314673	1
-1.377957	-1.207229	2
17.987396	16.058188	0
-0.040677	0.388826	2
-0.541688	1.023737	2
7.463538	7.591486	1
7.127945	6.708441	1
16.227076	14.005889	0
0.152580	-1.263439	2
7.691295	7.451211	1
-0.764455	-0.499196	2
8.737528	8.676582	1
16.288391	16.051539	0
17.557756	18.983862	0
0.858981	-0.400441	2
10.348238	11.589664	1
14.579895	14.838141	0
16.369485	16.231136	0
7.879581	7.377244	1
7.865712	8.772229	1
16.384516	17.590812	0
8.492683	9.617260	1
15.009190	15.664678	0
1.356240	2.335119	2
17.221311	15.667316	0
15.262402	14.606949	0
18.435252	17.510198	0
6.585066	6.814014	1
17.092187	17.382124	0
9.713003	10.750029	1
15.345483	16.951991	0
15.203807	14.831463	0
16.100684	16.102004	0
-0.188555	-0.693701	2
8.133681	7.487973	1
6.749111	8.485629	1
6.475979	5.422920	1
8.013414	8.344116	1
7.468615	7.190058	1
15.489574	14.385290	0
0.147180	-1.670075	2
7.041515	7.125195	1
13.387384	13.288282	0
7.495508	9.118055	1
8.723965	9.233570	1
7.707136	7.733516	1
0.163838	0.433711	2
1.641242	-0.061037	2
7.224704	8.425313	1
16.094629	16.190101	0
-0.614478	-2.131949	2
-0.755952	-2.136912	2
7.318819	7.477340	1
17.075359	18.380530	0
0.314738	-0.428122	2
8.430936	7.204704	1
-0.912899	-0.343444	2
9.036629	10.406765	1
0.167525	1.949190	2
7.492290	6.407590	1
16.254668	16.622039	0
0.134442	-0.939417	2
16.184450	15.924509	0
0.515765	0.761718	2
0.035231	0.915270	2
8.859277	7.989789	1
-0.258210	-0.845956	2
9.746182	9.397067	1
9.983938	9.808281	1
13.080723	13.378035	0
0.967432	1.326850	2
0.216864	-1.426225	2
0.529549	-1.100423	2
8.131741	8.980417	1
15.944392	15.144147	0
17.075012	14.659333	0
17.100571	14.473214	0
8.780250	7.404989	1
-0.224323	0.185735	2
9.357448	9.112932	1
7.460078	7.166659	1
0.836537	0.901342	2
5.761753	5.006315	1
16.882507	15.164044	0
-0.576548	-1.210963	2
-0.187353	-0.234165	2
17.652731	16.697097	0
-0.451609	0.532672	2
1.564678	1.533174	2
14.686535	13.898419	0
0.464879	2.384319	2
15.974560	14.022065	0
15.576538	15.158686	0
-0.389167	-0.676407	2
16.081688	15.207760	0
7.287827	5.312998	1
7.660451	6.064039	1
8.128963	8.126563	1
0.048974	0.493917	2
16.392790	16.036013	0
15.091783	15.667321	0
1.987175	3.097764	2
7.025454	6.741519	1
0.907873	-0.423139	2
9.459234	8.828727	1
